date,sentiment_score
17/12/2017 21:00,0.37384891510009766
18/12/2017 01:00,0.769576907157898
12/02/2018 12:00,0.4782542288303375
27/02/2018 14:00,0.5711875557899475
28/02/2018 22:00,0.5790981650352478
14/03/2018 06:00,0.2769889235496521
14/03/2018 23:00,0.7292821407318115
19/03/2018 20:00,0.4610290229320526
19/03/2018 22:00,0.31684166193008423
20/03/2018 13:00,0.36431968212127686
21/03/2018 12:00,0.31130251288414
21/03/2018 20:00,0.14814859628677368
27/03/2018 14:00,0.44482189416885376
27/03/2018 22:00,0.4555663466453552
06/04/2018 18:00,0.5266212821006775
10/04/2018 12:00,0.7358099818229675
11/04/2018 12:00,0.5579413175582886
16/04/2018 08:00,0.3913789689540863
16/04/2018 11:00,0.33808091282844543
30/04/2018 21:00,0.7063084840774536
09/05/2018 02:00,0.5876500606536865
11/05/2018 20:00,0.20232081413269043
16/05/2018 12:00,0.7063084840774536
19/06/2018 20:00,0.4527166783809662
19/06/2018 22:00,0.6396032571792603
08/08/2018 01:00,0.4409070611000061
17/09/2018 22:00,0.5578761696815491
27/09/2018 23:00,0.7094497680664062
28/09/2018 22:00,0.39730304479599
22/10/2018 21:00,0.8446787595748901
14/11/2018 21:00,0.4421478807926178
14/11/2018 23:00,0.4421478807926178
16/11/2018 18:00,0.529964029788971
17/12/2018 21:00,0.4306128919124603
17/12/2018 23:00,0.9598157405853271
24/01/2019 20:00,0.7741706371307373
25/01/2019 02:00,0.8021345138549805
25/02/2019 16:00,0.483474463224411
04/03/2019 20:00,0.7391768097877502
11/03/2019 22:00,0.6985344886779785
14/03/2019 20:00,0.6440354585647583
14/03/2019 22:00,0.6396032571792603
29/04/2019 13:00,0.6745215058326721
29/04/2019 14:00,0.6745215058326721
05/06/2019 12:00,0.48024675250053406
19/06/2019 20:00,0.7740551829338074
19/06/2019 22:00,0.4140147268772125
09/07/2019 05:00,0.5098520517349243
11/07/2019 21:00,0.5763712525367737
18/07/2019 20:00,0.5153219103813171
19/07/2019 21:00,0.4898034334182739
19/08/2019 21:00,0.2683990001678467
11/09/2019 18:00,0.259346067905426
11/09/2019 20:00,0.6412308812141418
11/09/2019 23:00,0.6163172125816345
17/09/2019 19:00,0.8790054321289062
26/09/2019 01:00,0.8630335927009583
30/09/2019 20:00,0.25488680601119995
08/10/2019 02:00,0.4975442886352539
18/10/2019 15:00,0.4615625739097595
18/10/2019 23:00,0.42047959566116333
15/11/2019 19:00,0.7250363826751709
15/11/2019 23:00,0.7250363826751709
29/11/2019 11:00,0.18722271919250488
05/12/2019 22:00,0.5140368342399597
06/12/2019 02:00,0.5257304906845093
12/12/2019 23:00,0.5541208684444427
17/12/2019 17:00,0.39975687861442566
03/02/2020 11:00,0.5910468101501465
03/03/2020 14:00,0.2653472423553467
12/03/2020 20:00,0.561245322227478
12/03/2020 22:00,0.7346465587615967
02/04/2020 18:00,0.7452207803726196
28/04/2020 23:00,0.28112196922302246
05/05/2020 01:00,0.3584570288658142
06/06/2020 00:00,0.6713827848434448
16/06/2020 20:00,0.4913157820701599
16/06/2020 22:00,0.5561112761497498
23/06/2020 21:00,0.35939839482307434
08/07/2020 18:00,0.5147218108177185
18/08/2020 02:00,0.786352813243866
18/08/2020 22:00,0.680530309677124
19/08/2020 16:00,0.5391361117362976
20/08/2020 20:00,0.454943984746933
31/08/2020 19:00,0.6424952149391174
02/09/2020 13:00,0.5160419940948486
02/09/2020 15:00,0.5160419940948486
10/09/2020 10:00,0.7330695986747742
10/09/2020 20:00,0.5824979543685913
10/09/2020 21:00,0.4007892310619354
11/09/2020 02:00,0.788954496383667
12/09/2020 03:00,0.645166277885437
14/09/2020 00:00,0.625006914138794
14/09/2020 05:00,0.5145679116249084
14/09/2020 09:00,0.525402843952179
14/09/2020 12:00,0.7079489827156067
14/09/2020 14:00,0.540866494178772
14/09/2020 16:00,0.5182533860206604
14/09/2020 18:00,0.40132859349250793
15/09/2020 07:00,0.6408780813217163
15/09/2020 12:00,0.42413175106048584
15/09/2020 15:00,0.6903447508811951
15/09/2020 20:00,0.5068762302398682
16/09/2020 01:00,0.6656110882759094
16/09/2020 02:00,0.5946840643882751
16/09/2020 09:00,0.5068762302398682
16/09/2020 17:00,0.8537636399269104
16/09/2020 18:00,0.5750600099563599
16/09/2020 19:00,0.5447918772697449
16/09/2020 22:00,0.652244508266449
17/09/2020 05:00,0.2623322606086731
17/09/2020 06:00,0.7602595686912537
17/09/2020 09:00,0.5285302251577377
17/09/2020 13:00,0.753456711769104
17/09/2020 18:00,0.7728434801101685
17/09/2020 22:00,0.492360919713974
17/09/2020 23:00,0.4625922590494156
18/09/2020 00:00,0.12858739495277405
19/09/2020 23:00,0.7183070182800293
20/09/2020 08:00,0.4202420115470886
20/09/2020 11:00,0.5419846177101135
21/09/2020 10:00,0.4175848066806793
21/09/2020 11:00,0.2653738260269165
21/09/2020 13:00,0.7803202271461487
21/09/2020 21:00,0.40127526223659515
22/09/2020 03:00,0.8094668388366699
23/09/2020 01:00,0.8812093734741211
23/09/2020 03:00,0.49773404002189636
24/09/2020 00:00,0.5442657470703125
24/09/2020 09:00,0.4690166711807251
25/09/2020 08:00,0.7870610952377319
30/09/2020 14:00,0.49796926975250244
07/10/2020 10:00,0.7795639038085938
07/10/2020 19:00,0.8006329536437988
