2018-11-14 23:58:59,"Berkshire invests in JPMorgan, Oracle as Buffett puts cash to work"
2018-11-14 21:28:01,"Berkshire invests in JPMorgan, Oracle as Buffett puts cash to work"
2018-10-22 21:38:47,Google wants Supreme Court to hear Oracle copyright case – just not quite yet
2018-09-28 22:30:01,Oracle's Kurian to step down as president of product development
2018-09-27 23:44:45,"Supreme Court takes up Rimini Street, Oracle dispute over costs"
2018-09-17 22:41:39,"Oracle first-quarter revenue misses estimates, shares fall"
2018-08-08 01:30:44,Oracle Corp files protest over Pentagon cloud computing contract
2018-06-19 22:37:05,"Oracle's forecast miss overshadows cloud growth, shares fall"
2018-06-19 20:07:07,Oracle's quarterly profit rises 5.5 pct
2018-05-16 12:00:06,BRIEF-Oracle Buys Datascience.Com
2018-05-11 20:44:31,BRIEF-Oracle Names Charles Moorman And William Parrett To The Board Of Directors
2018-05-09 02:11:07,White House to hold artificial intelligence meeting with companies
2018-04-30 21:46:32,BRIEF-Oracle Buys Vocado
2018-04-16 11:24:11,UPDATE 1-Oracle co-CEO Catz expects acceleration in cloud business
2018-04-16 08:47:46,Oracle co-CEO Catz expects acceleration in cloud business
2018-04-11 12:12:12,"BRIEF-Oracle Utilities, American Electric Power Form Strategic Relationship"
2018-04-10 12:08:46,BRIEF-New Oracle Health Sciences MHealth Connector Cloud Service Enables Digital Clinical Trials At Scale
2018-04-06 18:34:35,BRIEF-Oracle Comments On Terix Criminal Sentences
2018-03-27 22:58:02,Appeals court revives Oracle's copyright claim against Google
2018-03-27 14:26:54,Appeals court revives Oracle's billion-dollar copyright claim against Google
2018-03-21 20:39:36,BRIEF-Oracle Files For Potential Mixed Shelf Offering 
2018-03-21 12:08:22,BRIEF-Oracle Signs Agreement With Midwestern Higher Education Compact
2018-03-20 13:36:03,US STOCKS SNAPSHOT-Wall St opens higher as financials gain
2018-03-19 22:35:47,Oracle revenue misses as cloud growth falls short of estimates
2018-03-19 20:53:51,BRIEF-Oracle Q3 Loss Per Share $0.98
2018-03-19 20:11:44,Oracle reports quarterly loss on tax charge
2018-03-14 23:56:41,BRIEF-Aconex Says Court Approves Scheme Of Arrangement For Oracle Corp To Buy Co
2018-03-14 06:23:36,BRIEF-Aconex Says Shareholders Have Voted In Favour Of Proposed Acquisition By Oracle Corp Through Its Unit
2018-02-28 22:56:47,BRIEF-Aconex Receives Foreign Investment Review Board Notification Regarding Oracle Corp Buying Co
2018-02-27 14:03:44,BRIEF-Oracle Corp Announces Strategic Partnership With Universal Tennis
2018-02-12 12:28:11,BRIEF-Oracle Announces Plans To Expand Modern Cloud Infrastructure
2017-12-18 01:07:55,Oracle Corp to buy Australia's Aconex for $1.19 billion
2017-12-17 21:23:27,Aconex receives $1.19 bln takeover offer from Oracle Corp
